session,sestype,sess_code,group_nb,part,dec,g_memb_1,g_memb_2,g_memb_3,g_memb_4,g_memb_5,sess_sub1,sess_sub2,sess_sub3,sess_sub4,sess_sub5,male_1,male_2,male_3,male_4,male_5,age_1,age_2,age_3,age_4,age_5,econ_1,econ_2,econ_3,econ_4,econ_5,ind1,ind2,ind3,ind4,ind5,s1,s2,s3,s4,s5,gr,1st,2nd,3rd,4th,5th,1sti,2ndi,3rdi,4thi,5thi,gri,1st_male,2nd_male,3rd_male,4th_male,5th_male,1st_female,2nd_female,3rd_female,4th_female,5th_female,1st_econ,2nd_econ,3rd_econ,4th_econ,5th_econ,1st_age,2nd_age,3rd_age,4th_age,5th_age
5,DELIBERATION,080304OK,3,3,7,1,7,13,4,10,5_1,5_7,5_13,5_4,5_10,1,0,0,0,1,25,20,30,21,22,0,0,0,0,1,,,,,,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0.25,0.25,0.25,0.25,1,0.75,0.75,0.75,0.75,0,0,0,0,0,1,24,24,24,24,22
5,DELIBERATION,080304OK,3,3,8,1,7,13,4,10,5_1,5_7,5_13,5_4,5_10,1,0,0,0,1,25,20,30,21,22,0,0,0,0,1,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0.25,0.25,0.25,0.25,0,0.75,0.75,0.75,0.75,0,0.25,0.25,0.25,0.25,25,23.25,23.25,23.25,23.25
5,DELIBERATION,080304OK,3,3,9,1,7,13,4,10,5_1,5_7,5_13,5_4,5_10,1,0,0,0,1,25,20,30,21,22,0,0,0,0,1,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0.25,0.25,0.25,0.25,0,0.75,0.75,0.75,0.75,0,0.25,0.25,0.25,0.25,25,23.25,23.25,23.25,23.25
5,DELIBERATION,080304OK,3,3,10,1,7,13,4,10,5_1,5_7,5_13,5_4,5_10,1,0,0,0,1,25,20,30,21,22,0,0,0,0,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,23.6,23.6,23.6,23.6,23.6
6,DELIBERATION,101108_1514,1,1,1,1,2,3,4,5,6_1,6_2,6_3,6_4,6_5,1,0,1,1,0,22,22,18,19,20,0,0,0,1,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,20.2,20.2,20.2,20.2,20.2
6,DELIBERATION,101108_1514,1,1,2,1,2,3,4,5,6_1,6_2,6_3,6_4,6_5,1,0,1,1,0,22,22,18,19,20,0,0,0,1,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,20.2,20.2,20.2,20.2,20.2
6,DELIBERATION,101108_1514,1,1,3,1,2,3,4,5,6_1,6_2,6_3,6_4,6_5,1,0,1,1,0,22,22,18,19,20,0,0,0,1,0,,,,,,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0.75,0.75,0.75,0.75,0,0.25,0.25,0.25,0.25,1,0.25,0.25,0.25,0.25,0,19.75,19.75,19.75,19.75,22
6,DELIBERATION,101108_1514,1,1,4,1,2,3,4,5,6_1,6_2,6_3,6_4,6_5,1,0,1,1,0,22,22,18,19,20,0,0,0,1,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,20.2,20.2,20.2,20.2,20.2
6,DELIBERATION,101108_1514,1,1,5,1,2,3,4,5,6_1,6_2,6_3,6_4,6_5,1,0,1,1,0,22,22,18,19,20,0,0,0,1,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,20.2,20.2,20.2,20.2,20.2
6,DELIBERATION,101108_1514,1,1,6,1,2,3,4,5,6_1,6_2,6_3,6_4,6_5,1,0,1,1,0,22,22,18,19,20,0,0,0,1,0,,,,,,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0.5,0.5,0.666666667,0.666666667,0.666666667,0.5,0.5,0.333333333,0.333333333,0.333333333,0,0,0.333333333,0.333333333,0.333333333,19,19,21,21,21
6,DELIBERATION,101108_1514,1,1,7,1,2,3,4,5,6_1,6_2,6_3,6_4,6_5,1,0,1,1,0,22,22,18,19,20,0,0,0,1,0,,,,,,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0.5,0.5,0.666666667,0.666666667,0.666666667,0.5,0.5,0.333333333,0.333333333,0.333333333,0,0,0.333333333,0.333333333,0.333333333,19,19,21,21,21
6,DELIBERATION,101108_1514,1,1,8,1,2,3,4,5,6_1,6_2,6_3,6_4,6_5,1,0,1,1,0,22,22,18,19,20,0,0,0,1,0,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0.75,0.75,0.75,0.75,1,0.25,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,20,20.25,20.25,20.25,20.25
6,DELIBERATION,101108_1514,1,1,9,1,2,3,4,5,6_1,6_2,6_3,6_4,6_5,1,0,1,1,0,22,22,18,19,20,0,0,0,1,0,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0.75,0.75,0.75,0.75,1,0.25,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,20,20.25,20.25,20.25,20.25
6,DELIBERATION,101108_1514,1,1,10,1,2,3,4,5,6_1,6_2,6_3,6_4,6_5,1,0,1,1,0,22,22,18,19,20,0,0,0,1,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,20.2,20.2,20.2,20.2,20.2
6,DELIBERATION,101108_1514,2,1,1,6,7,8,9,10,6_6,6_7,6_8,6_9,6_10,0,0,1,0,0,18,19,21,23,18,0,0,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,19.8,19.8,19.8,19.8,19.8
6,DELIBERATION,101108_1514,2,1,2,6,7,8,9,10,6_6,6_7,6_8,6_9,6_10,0,0,1,0,0,18,19,21,23,18,0,0,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,19.8,19.8,19.8,19.8,19.8
6,DELIBERATION,101108_1514,2,1,3,6,7,8,9,10,6_6,6_7,6_8,6_9,6_10,0,0,1,0,0,18,19,21,23,18,0,0,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,19.8,19.8,19.8,19.8,19.8
6,DELIBERATION,101108_1514,2,1,4,6,7,8,9,10,6_6,6_7,6_8,6_9,6_10,0,0,1,0,0,18,19,21,23,18,0,0,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,19.8,19.8,19.8,19.8,19.8
6,DELIBERATION,101108_1514,2,1,5,6,7,8,9,10,6_6,6_7,6_8,6_9,6_10,0,0,1,0,0,18,19,21,23,18,0,0,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,19.8,19.8,19.8,19.8,19.8
6,DELIBERATION,101108_1514,2,1,6,6,7,8,9,10,6_6,6_7,6_8,6_9,6_10,0,0,1,0,0,18,19,21,23,18,0,0,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,19.8,19.8,19.8,19.8,19.8
6,DELIBERATION,101108_1514,2,1,7,6,7,8,9,10,6_6,6_7,6_8,6_9,6_10,0,0,1,0,0,18,19,21,23,18,0,0,0,0,0,,,,,,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0.333333333,0.333333333,0.333333333,0,0,0.666666667,0.666666667,0.666666667,1,1,0,0,0,0,0,19.33333333,19.33333333,19.33333333,20.5,20.5
6,DELIBERATION,101108_1514,2,1,8,6,7,8,9,10,6_6,6_7,6_8,6_9,6_10,0,0,1,0,0,18,19,21,23,18,0,0,0,0,0,,,,,,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0.333333333,0.333333333,0.333333333,1,1,0.666666667,0.666666667,0.666666667,0,0,0,0,0,18.5,18.5,20.66666667,20.66666667,20.66666667
6,DELIBERATION,101108_1514,2,1,9,6,7,8,9,10,6_6,6_7,6_8,6_9,6_10,0,0,1,0,0,18,19,21,23,18,0,0,0,0,0,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0.25,0.25,0.25,0.25,1,0.75,0.75,0.75,0.75,0,0,0,0,0,19,20,20,20,20
6,DELIBERATION,101108_1514,2,1,10,6,7,8,9,10,6_6,6_7,6_8,6_9,6_10,0,0,1,0,0,18,19,21,23,18,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,19.8,19.8,19.8,19.8,19.8
6,DELIBERATION,101108_1514,3,1,1,11,12,13,14,15,6_11,6_12,6_13,6_14,6_15,0,0,0,0,1,20,19,25,20,33,0,1,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,23.4,23.4,23.4,23.4,23.4
6,DELIBERATION,101108_1514,3,1,2,11,12,13,14,15,6_11,6_12,6_13,6_14,6_15,0,0,0,0,1,20,19,25,20,33,0,1,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,23.4,23.4,23.4,23.4,23.4
6,DELIBERATION,101108_1514,3,1,3,11,12,13,14,15,6_11,6_12,6_13,6_14,6_15,0,0,0,0,1,20,19,25,20,33,0,1,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,23.4,23.4,23.4,23.4,23.4
6,DELIBERATION,101108_1514,3,1,4,11,12,13,14,15,6_11,6_12,6_13,6_14,6_15,0,0,0,0,1,20,19,25,20,33,0,1,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,23.4,23.4,23.4,23.4,23.4
6,DELIBERATION,101108_1514,3,1,5,11,12,13,14,15,6_11,6_12,6_13,6_14,6_15,0,0,0,0,1,20,19,25,20,33,0,1,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,23.4,23.4,23.4,23.4,23.4
6,DELIBERATION,101108_1514,3,1,6,11,12,13,14,15,6_11,6_12,6_13,6_14,6_15,0,0,0,0,1,20,19,25,20,33,0,1,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,23.4,23.4,23.4,23.4,23.4
6,DELIBERATION,101108_1514,3,1,7,11,12,13,14,15,6_11,6_12,6_13,6_14,6_15,0,0,0,0,1,20,19,25,20,33,0,1,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,23.4,23.4,23.4,23.4,23.4
6,DELIBERATION,101108_1514,3,1,8,11,12,13,14,15,6_11,6_12,6_13,6_14,6_15,0,0,0,0,1,20,19,25,20,33,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,23.4,23.4,23.4,23.4,23.4
6,DELIBERATION,101108_1514,3,1,9,11,12,13,14,15,6_11,6_12,6_13,6_14,6_15,0,0,0,0,1,20,19,25,20,33,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,23.4,23.4,23.4,23.4,23.4
6,DELIBERATION,101108_1514,3,1,10,11,12,13,14,15,6_11,6_12,6_13,6_14,6_15,0,0,0,0,1,20,19,25,20,33,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,23.4,23.4,23.4,23.4,23.4
6,DELIBERATION,101108_1514,4,1,1,16,17,18,19,20,6_16,6_17,6_18,6_19,6_20,0,1,1,0,1,18,19,27,19,19,0,0,1,1,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,20.4,20.4,20.4,20.4,20.4
6,DELIBERATION,101108_1514,4,1,2,16,17,18,19,20,6_16,6_17,6_18,6_19,6_20,0,1,1,0,1,18,19,27,19,19,0,0,1,1,0,,,,,,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0,0.25,0.25,0.25,0.25,1,18.75,18.75,18.75,18.75,27
6,DELIBERATION,101108_1514,4,1,3,16,17,18,19,20,6_16,6_17,6_18,6_19,6_20,0,1,1,0,1,18,19,27,19,19,0,0,1,1,0,,,,,,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0,0.25,0.25,0.25,0.25,1,18.75,18.75,18.75,18.75,27
6,DELIBERATION,101108_1514,4,1,4,16,17,18,19,20,6_16,6_17,6_18,6_19,6_20,0,1,1,0,1,18,19,27,19,19,0,0,1,1,0,,,,,,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0,0.25,0.25,0.25,0.25,1,18.75,18.75,18.75,18.75,27
6,DELIBERATION,101108_1514,4,1,5,16,17,18,19,20,6_16,6_17,6_18,6_19,6_20,0,1,1,0,1,18,19,27,19,19,0,0,1,1,0,,,,,,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0,0.25,0.25,0.25,0.25,1,18.75,18.75,18.75,18.75,27
6,DELIBERATION,101108_1514,4,1,6,16,17,18,19,20,6_16,6_17,6_18,6_19,6_20,0,1,1,0,1,18,19,27,19,19,0,0,1,1,0,,,,,,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0.333333333,0.333333333,0.333333333,1,1,0.666666667,0.666666667,0.666666667,0,0,0.333333333,0.333333333,0.333333333,0.5,0.5,18.66666667,18.66666667,18.66666667,23,23
6,DELIBERATION,101108_1514,4,1,7,16,17,18,19,20,6_16,6_17,6_18,6_19,6_20,0,1,1,0,1,18,19,27,19,19,0,0,1,1,0,,,,,,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0.5,0.5,0.333333333,0.333333333,0.333333333,18.5,18.5,21.66666667,21.66666667,21.66666667
6,DELIBERATION,101108_1514,4,1,8,16,17,18,19,20,6_16,6_17,6_18,6_19,6_20,0,1,1,0,1,18,19,27,19,19,0,0,1,1,0,,,,,,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0.5,0.5,0.666666667,0.666666667,0.666666667,0.5,0.5,0.333333333,0.333333333,0.333333333,1,1,0,0,0,23,23,18.66666667,18.66666667,18.66666667
6,DELIBERATION,101108_1514,4,1,9,16,17,18,19,20,6_16,6_17,6_18,6_19,6_20,0,1,1,0,1,18,19,27,19,19,0,0,1,1,0,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1,0.25,0.25,0.25,0.25,27,18.75,18.75,18.75,18.75
6,DELIBERATION,101108_1514,4,1,10,16,17,18,19,20,6_16,6_17,6_18,6_19,6_20,0,1,1,0,1,18,19,27,19,19,0,0,1,1,0,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1,0.25,0.25,0.25,0.25,27,18.75,18.75,18.75,18.75
6,DELIBERATION,101108_1514,5,1,1,21,22,23,24,25,6_21,6_22,6_23,6_24,6_25,0,1,1,0,1,27,24,23,21,26,0,0,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,24.2,24.2,24.2,24.2,24.2
6,DELIBERATION,101108_1514,5,1,2,21,22,23,24,25,6_21,6_22,6_23,6_24,6_25,0,1,1,0,1,27,24,23,21,26,0,0,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,24.2,24.2,24.2,24.2,24.2
6,DELIBERATION,101108_1514,5,1,3,21,22,23,24,25,6_21,6_22,6_23,6_24,6_25,0,1,1,0,1,27,24,23,21,26,0,0,0,0,0,,,,,,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,23.75,23.75,23.75,23.75,26
6,DELIBERATION,101108_1514,5,1,4,21,22,23,24,25,6_21,6_22,6_23,6_24,6_25,0,1,1,0,1,27,24,23,21,26,0,0,0,0,0,,,,,,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,23.75,23.75,23.75,23.75,26
6,DELIBERATION,101108_1514,5,1,5,21,22,23,24,25,6_21,6_22,6_23,6_24,6_25,0,1,1,0,1,27,24,23,21,26,0,0,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,24.2,24.2,24.2,24.2,24.2
6,DELIBERATION,101108_1514,5,1,6,21,22,23,24,25,6_21,6_22,6_23,6_24,6_25,0,1,1,0,1,27,24,23,21,26,0,0,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,24.2,24.2,24.2,24.2,24.2
6,DELIBERATION,101108_1514,5,1,7,21,22,23,24,25,6_21,6_22,6_23,6_24,6_25,0,1,1,0,1,27,24,23,21,26,0,0,0,0,0,,,,,,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0.75,0.75,0.75,0.75,0,0.25,0.25,0.25,0.25,1,0,0,0,0,0,25,25,25,25,21
6,DELIBERATION,101108_1514,5,1,8,21,22,23,24,25,6_21,6_22,6_23,6_24,6_25,0,1,1,0,1,27,24,23,21,26,0,0,0,0,0,,,,,,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,24.33333333,24.33333333,24.33333333,24,24
6,DELIBERATION,101108_1514,5,1,9,21,22,23,24,25,6_21,6_22,6_23,6_24,6_25,0,1,1,0,1,27,24,23,21,26,0,0,0,0,0,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0,0,0,0,26,23.75,23.75,23.75,23.75
6,DELIBERATION,101108_1514,5,1,10,21,22,23,24,25,6_21,6_22,6_23,6_24,6_25,0,1,1,0,1,27,24,23,21,26,0,0,0,0,0,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0,0,0,0,26,23.75,23.75,23.75,23.75
6,DELIBERATION,101108_1514,6,1,1,26,27,28,29,30,6_26,6_27,6_28,6_29,6_30,0,1,1,1,0,20,22,18,20,25,0,1,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,21,21,21,21,21
6,DELIBERATION,101108_1514,6,1,2,26,27,28,29,30,6_26,6_27,6_28,6_29,6_30,0,1,1,1,0,20,22,18,20,25,0,1,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,21,21,21,21,21
6,DELIBERATION,101108_1514,6,1,3,26,27,28,29,30,6_26,6_27,6_28,6_29,6_30,0,1,1,1,0,20,22,18,20,25,0,1,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,21,21,21,21,21
6,DELIBERATION,101108_1514,6,1,4,26,27,28,29,30,6_26,6_27,6_28,6_29,6_30,0,1,1,1,0,20,22,18,20,25,0,1,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,21,21,21,21,21
6,DELIBERATION,101108_1514,6,1,5,26,27,28,29,30,6_26,6_27,6_28,6_29,6_30,0,1,1,1,0,20,22,18,20,25,0,1,0,0,0,,,,,,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0,0.25,0.25,0.25,0.25,0,21.75,21.75,21.75,21.75,18
6,DELIBERATION,101108_1514,6,1,6,26,27,28,29,30,6_26,6_27,6_28,6_29,6_30,0,1,1,1,0,20,22,18,20,25,0,1,0,0,0,,,,,,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0.333333333,0.333333333,0.333333333,1,1,0.666666667,0.666666667,0.666666667,0,0,0.333333333,0.333333333,0.333333333,0,0,22.33333333,22.33333333,22.33333333,19,19
6,DELIBERATION,101108_1514,6,1,7,26,27,28,29,30,6_26,6_27,6_28,6_29,6_30,0,1,1,1,0,20,22,18,20,25,0,1,0,0,0,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0.75,0.75,0.75,0.75,1,0.25,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,25,20,20,20,20
6,DELIBERATION,101108_1514,6,1,8,26,27,28,29,30,6_26,6_27,6_28,6_29,6_30,0,1,1,1,0,20,22,18,20,25,0,1,0,0,0,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0.75,0.75,0.75,0.75,1,0.25,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,25,20,20,20,20
6,DELIBERATION,101108_1514,6,1,9,26,27,28,29,30,6_26,6_27,6_28,6_29,6_30,0,1,1,1,0,20,22,18,20,25,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,21,21,21,21,21
6,DELIBERATION,101108_1514,6,1,10,26,27,28,29,30,6_26,6_27,6_28,6_29,6_30,0,1,1,1,0,20,22,18,20,25,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,21,21,21,21,21
6,DELIBERATION,101108_1514,1,2,1,26,22,18,14,10,6_26,6_22,6_18,6_14,6_10,0,1,1,0,0,20,24,27,20,18,0,0,1,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,21.8,21.8,21.8,21.8,21.8
6,DELIBERATION,101108_1514,1,2,2,26,22,18,14,10,6_26,6_22,6_18,6_14,6_10,0,1,1,0,0,20,24,27,20,18,0,0,1,0,0,,,,,,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0.25,0.25,0.25,0.25,1,0.75,0.75,0.75,0.75,0,0,0,0,0,1,20.5,20.5,20.5,20.5,27
6,DELIBERATION,101108_1514,1,2,3,26,22,18,14,10,6_26,6_22,6_18,6_14,6_10,0,1,1,0,0,20,24,27,20,18,0,0,1,0,0,,,,,,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0.25,0.25,0.25,0.25,1,0.75,0.75,0.75,0.75,0,0,0,0,0,1,20.5,20.5,20.5,20.5,27
6,DELIBERATION,101108_1514,1,2,4,26,22,18,14,10,6_26,6_22,6_18,6_14,6_10,0,1,1,0,0,20,24,27,20,18,0,0,1,0,0,,,,,,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0.25,0.25,0.25,0.25,1,0.75,0.75,0.75,0.75,0,0,0,0,0,1,20.5,20.5,20.5,20.5,27
6,DELIBERATION,101108_1514,1,2,5,26,22,18,14,10,6_26,6_22,6_18,6_14,6_10,0,1,1,0,0,20,24,27,20,18,0,0,1,0,0,,,,,,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0.25,0.25,0.25,0.25,1,0.75,0.75,0.75,0.75,0,0,0,0,0,1,20.5,20.5,20.5,20.5,27
6,DELIBERATION,101108_1514,1,2,6,26,22,18,14,10,6_26,6_22,6_18,6_14,6_10,0,1,1,0,0,20,24,27,20,18,0,0,1,0,0,,,,,,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0.25,0.25,0.25,0.25,1,0.75,0.75,0.75,0.75,0,0,0,0,0,1,20.5,20.5,20.5,20.5,27
